ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
3533,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",19:00:00,"06h 05m",01:05:00,4.7,702.00,"17 Seats available"
3534,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Raj Ratan Tours And Travels","Bharat Benz A/C Sleeper (2+1)",16:45:00,"06h 30m",23:15:00,4.1,999.00,"10 Seats available"
3535,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Raj Kalpana Travels Pvt.Ltd","Bharat Benz A/C Seater /Sleeper (2+1)",16:15:00,"06h 35m",22:50:00,4.1,748.00,"16 Seats available"
3536,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Anshi Raj Shree Travels","Bharat Benz A/C Sleeper (2+1)",16:00:00,"06h 00m",22:00:00,4.3,999.00,"15 Seats available"
3537,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"New Shree Mahaveer Travels","A/C Seater / Sleeper (2+1)",17:00:00,"05h 15m",22:15:00,4.1,142857.00,"36 Seats available"
3538,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Kamla Kalpana Travels","A/C Sleeper (2+1)",16:30:00,"06h 10m",22:40:00,3.1,499.00,"17 Seats available"
3539,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Samay Shatabdi Travels Pvt Ltd","AC Sleeper (2+1)",22:00:00,"05h 45m",03:45:00,3.7,600.00,"19 Seats available"
3540,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Anshi Raj Shree Travels","Bharat Benz A/C Seater /Sleeper (2+1)",16:00:00,"05h 30m",21:30:00,3,700.00,"17 Seats available"
3541,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"MISHRA BANDHU BUS SERVICE","A/C Seater / Sleeper (2+1)",21:55:00,"06h 19m",04:14:00,3.4,799.00,"28 Seats available"
3542,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Anshi Raj Shree Travels","Bharat Benz A/C Sleeper (2+1)",16:00:00,"05h 40m",21:20:00,3.3,599.00,"13 Seats available"
3543,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"KARNI KRIPA TOURS & TRAVELS","Bharat Benz A/C Seater /Sleeper (2+1)",18:00:00,"05h 55m",23:55:00,3.7,650.00,"19 Seats available"
3544,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Sethi Yatra Company","A/C Seater/Sleeper (2+1)",16:00:00,"06h 00m",22:00:00,3.9,648.00,"29 Seats available"
3545,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Anshi Raj Shree Travels","A/C Seater / Sleeper (2+1)",18:00:00,"05h 00m",23:00:00,3.9,999.00,"20 Seats available"
3546,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Gola Bus Service","VE A/C Seater / Sleeper (2+1)",20:40:00,"05h 00m",01:40:00,3,699.00,"34 Seats available"
3547,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"KARNI KRIPA TOURS & TRAVELS","Bharat Benz A/C Seater /Sleeper (2+1)",16:00:00,"06h 10m",22:10:00,3.7,649.00,"24 Seats available"
3548,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Gola Bus Service","VE A/C Seater / Sleeper (2+1)",17:40:00,"06h 10m",23:50:00,3,599.00,"23 Seats available"
3549,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Tourist Point","A/C Seater / Sleeper (2+2)",17:00:00,"06h 10m",23:10:00,3.9,1299.00,"52 Seats available"
3550,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Gola Bus Service","VE A/C Sleeper (2+1)",16:40:00,"06h 50m",23:30:00,3,899.00,"15 Seats available"
3551,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Jamna Travels (Delhi)","A/C Seater/Sleeper (2+1)",16:00:00,"06h 50m",22:50:00,3.8,700.00,"12 Seats available"
3552,"Gorakhpur (uttar pradesh) to Lucknow",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,"Jamna Travels (Delhi)","A/C Seater/Sleeper (2+1)",18:00:00,"06h 30m",00:30:00,3.8,700.00,"23 Seats available"
3553,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"UPSRTC - BND0029","Ordinary Non AC Seater 2+3",18:30:00,"07h 10m",01:40:00,3.3,409.00,"52 Seats available"
3554,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"UPSRTC - VKS0005","Janrath AC Seater 2+3",20:00:00,"08h 00m",04:00:00,3.1,506.00,"46 Seats available"
3555,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"UPSRTC - BLY0094","Janrath AC Seater 2+2",22:01:00,"07h 00m",05:01:00,2.7,589.00,"29 Seats available"
3556,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"UPSRTC - PLB0044","Ordinary Non AC Seater 2+3",22:45:00,"06h 15m",05:00:00,3.3,402.00,"52 Seats available"
3557,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"UPSRTC - BLY0096","Janrath AC Seater 2+2",23:03:00,"06h 58m",06:01:00,3.1,589.00,"36 Seats available"
3558,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"Samay Shatabdi Travels Pvt Ltd","Bharat Benz A/C Sleeper (2+1)",20:00:00,"06h 45m",02:45:00,4.2,749.00,"8 Seats available"
3559,"Kanpur (Uttar Pradesh) to Bareilly",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,"Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)",19:30:00,"08h 20m",03:50:00,3.4,499.00,"25 Seats available"
3560,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3376","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45:00,"06h 30m",23:15:00,4.2,436.00,"33 Seats available"
3561,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2561","INDRA(A.C. Seater)",17:15:00,"05h 30m",22:45:00,3.4,528.00,"38 Seats available"
3562,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3358","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20:00,"07h 50m",01:10:00,3.9,436.00,"27 Seats available"
3563,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3366","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55:00,"07h 50m",01:45:00,2.4,436.00,"30 Seats available"
3564,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2575","NIGHT RIDER (SEATER CUM SLEEPER)",18:55:00,"06h 20m",01:15:00,4,595.00,"38 Seats available"
3565,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2798","INDRA(A.C. Seater)",19:15:00,"07h 15m",02:30:00,3.3,528.00,"37 Seats available"
3566,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4972","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20:00,"08h 00m",03:20:00,4.2,436.00,"33 Seats available"
3567,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4916","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25:00,"06h 50m",02:15:00,3.4,436.00,"24 Seats available"
3568,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2563","INDRA(A.C. Seater)",19:30:00,"05h 55m",01:25:00,3.3,528.00,"29 Seats available"
3569,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2680","VENNELA (A.C. SLEEPER)",19:45:00,"06h 15m",02:00:00,4.4,781.00,"17 Seats available"
3570,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4894","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45:00,"07h 15m",03:00:00,4.7,436.00,"33 Seats available"
3571,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2688","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,"06h 45m",02:45:00,4.2,436.00,"17 Seats available"
3572,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3622","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,"07h 35m",03:35:00,4.3,436.00,"27 Seats available"
3573,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4880","STAR LINER(NON-AC SLEEPER 2+1)",20:00:00,"06h 45m",02:45:00,3.9,565.00,"33 Seats available"
3574,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2549","NIGHT RIDER (SEATER CUM SLEEPER)",20:15:00,"06h 00m",02:15:00,3.1,595.00,"16 Seats available"
3575,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 37801","INDRA(A.C. Seater)",20:20:00,"07h 25m",03:45:00,3.1,528.00,"28 Seats available"
3576,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2573","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",20:25:00,"06h 05m",02:30:00,3.3,670.00,"39 Seats available"
3577,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 24262","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30:00,"05h 30m",02:00:00,3.9,469.00,"20 Seats available"
3578,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3971","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30:00,"07h 15m",03:45:00,3.9,443.00,"30 Seats available"
3579,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4898","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:35:00,"06h 25m",03:00:00,2.9,436.00,"30 Seats available"
3580,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2786","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,"07h 05m",03:45:00,3.9,436.00,"22 Seats available"
3581,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3962","INDRA(A.C. Seater)",20:40:00,"07h 35m",04:15:00,3.7,528.00,"37 Seats available"
3582,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2678","NIGHT RIDER (SEATER CUM SLEEPER)",20:40:00,"06h 20m",03:00:00,3.5,595.00,"31 Seats available"
3583,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4900","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,"08h 00m",04:40:00,3.6,436.00,"29 Seats available"
3584,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3697","STAR LINER(NON-AC SLEEPER 2+1)",20:45:00,"07h 00m",03:45:00,3.9,622.00,"28 Seats available"
3585,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 35212","STAR LINER(NON-AC SLEEPER 2+1)",20:45:00,"07h 00m",03:45:00,3.9,565.00,"27 Seats available"
3586,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 95703","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45:00,"06h 45m",03:30:00,3.3,452.00,"33 Seats available"
3587,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4795","INDRA(A.C. Seater)",20:50:00,"07h 10m",04:00:00,3.2,541.00,"38 Seats available"
3588,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 35172","STAR LINER(NON-AC SLEEPER 2+1)",21:00:00,"08h 10m",05:10:00,3.9,565.00,"27 Seats available"
3589,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3544","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,"06h 40m",03:40:00,4.1,436.00,"31 Seats available"
3590,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3977","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,"07h 15m",04:15:00,3.5,436.00,"23 Seats available"
3591,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4351","STAR LINER(NON-AC SLEEPER 2+1)",21:00:00,"07h 00m",04:00:00,4,565.00,"26 Seats available"
3592,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 2876","STAR LINER(NON-AC SLEEPER 2+1)",21:00:00,"06h 30m",03:30:00,3.9,565.00,"23 Seats available"
3593,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4353","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,"07h 15m",04:15:00,3.9,436.00,"33 Seats available"
3594,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 38202","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,"07h 15m",04:15:00,4.4,456.00,"27 Seats available"
3595,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3969","INDRA(A.C. Seater)",21:05:00,"06h 10m",03:15:00,3.4,528.00,"18 Seats available"
3596,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4896","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05:00,"06h 25m",03:30:00,2.2,436.00,"26 Seats available"
3597,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4179","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",21:05:00,"06h 55m",04:00:00,3.8,670.00,"39 Seats available"
3598,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 9655","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10:00,"07h 10m",04:20:00,3.1,436.00,"34 Seats available"
3599,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3612","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,"07h 30m",04:50:00,4.2,436.00,"28 Seats available"
3600,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4340","INDRA(A.C. Seater)",21:30:00,"07h 30m",05:00:00,3.3,528.00,"35 Seats available"
3601,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 9652","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,"06h 35m",04:05:00,3.9,436.00,"34 Seats available"
3602,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4789","STAR LINER(NON-AC SLEEPER 2+1)",21:30:00,"07h 00m",04:30:00,4.8,565.00,"47 Seats available"
3603,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3911","INDRA(A.C. Seater)",21:30:00,"06h 15m",03:45:00,4.1,528.00,"37 Seats available"
3604,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4043","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,"06h 55m",04:25:00,3.8,436.00,"26 Seats available"
3605,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4355","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,"07h 45m",05:15:00,4,436.00,"34 Seats available"
3606,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4823","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35:00,"06h 10m",03:45:00,4.2,436.00,"29 Seats available"
3607,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3883","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35:00,"06h 30m",04:05:00,3.4,436.00,"31 Seats available"
3608,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 35064","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:38:00,"06h 27m",04:05:00,3,436.00,"34 Seats available"
3609,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4920","INDRA(A.C. Seater)",21:40:00,"06h 20m",04:00:00,3.7,528.00,"29 Seats available"
3610,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4815","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45:00,"06h 30m",04:15:00,4.6,436.00,"18 Seats available"
3611,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4936","STAR LINER(NON-AC SLEEPER 2+1)",21:45:00,"06h 00m",03:45:00,2.9,565.00,"19 Seats available"
3612,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4996","INDRA(A.C. Seater)",21:55:00,"06h 20m",04:15:00,3.8,528.00,"30 Seats available"
3613,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3695","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55:00,"07h 25m",05:20:00,3.8,436.00,"26 Seats available"
3614,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3618","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,"07h 30m",05:30:00,4.5,436.00,"30 Seats available"
3615,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3570","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:00:00,"05h 49m",03:49:00,4,670.00,"37 Seats available"
3616,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3917","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,"06h 45m",04:45:00,4.1,436.00,"33 Seats available"
3617,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3691","INDRA(A.C. Seater)",22:10:00,"06h 20m",04:30:00,4.3,528.00,"29 Seats available"
3618,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4821","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10:00,"06h 20m",04:30:00,4,517.00,"23 Seats available"
3619,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3824","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10:00,"07h 00m",05:10:00,3.4,436.00,"32 Seats available"
3620,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4049","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15:00,"06h 35m",04:50:00,4.3,480.00,"33 Seats available"
3621,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 49332","VENNELA (A.C. SLEEPER)",22:20:00,"06h 10m",04:30:00,3.9,781.00,"17 Seats available"
3622,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3693","NIGHT RIDER (SEATER CUM SLEEPER)",22:25:00,"06h 35m",05:00:00,3.9,595.00,"28 Seats available"
3623,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3582","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:25:00,"06h 05m",04:30:00,4.3,670.00,"35 Seats available"
3624,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3560","INDRA(A.C. Seater)",22:30:00,"05h 15m",03:45:00,4,528.00,"35 Seats available"
3625,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 9365","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,"06h 30m",05:00:00,3.3,436.00,"29 Seats available"
3626,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 9935","STAR LINER(NON-AC SLEEPER 2+1)",22:30:00,"06h 30m",05:00:00,4.2,565.00,"27 Seats available"
3627,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 3909","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,"07h 05m",05:35:00,3.7,436.00,"31 Seats available"
3628,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 35106","VENNELA (A.C. SLEEPER)",22:40:00,"05h 25m",04:05:00,4.6,737.00,"17 Seats available"
3629,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"APSRTC - 4791","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:40:00,"06h 20m",05:00:00,4,670.00,"42 Seats available"
3630,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri KVR Travels","A/C Sleeper (2+1)",23:35:00,"05h 40m",05:15:00,4.6,497.00,"14 Seats available"
3631,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",01:00:00,"04h 35m",05:35:00,4.4,374.00,"37 Seats available"
3632,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"GMRK Tours and Travels","Bharat Benz A/C Sleeper (2+1)",23:45:00,"05h 40m",05:25:00,4.5,599.00,"12 Seats available"
3633,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",00:15:00,"05h 45m",06:00:00,4.4,444.00,"32 Seats available"
3634,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,"Electric A/C Seater (2+2)",22:30:00,"07h 30m",06:00:00,4.4,432.00,"38 Seats available"
3635,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Svkdt travels","A/C Sleeper (2+1)",23:35:00,"06h 15m",05:50:00,4.3,499.00,"10 Seats available"
3636,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,"Electric A/C Seater (2+2)",16:00:00,"07h 00m",23:00:00,4.3,356.00,"9 Seats available"
3637,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,"Electric A/C Seater/Sleeper (2+1)",22:20:00,"07h 40m",06:00:00,4.2,432.00,"26 Seats available"
3638,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Svkdt travels","A/C Seater / Sleeper (2+1)",23:35:00,"05h 55m",05:30:00,4.3,399.00,"16 Seats available"
3639,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"IntrCity SmartBus","AC Sleeper (2+1)",00:50:00,"05h 15m",06:05:00,4.2,510.00,"31 Seats available"
3640,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,"Electric A/C Seater/Sleeper (2+1)",21:20:00,"07h 50m",05:10:00,4.3,432.00,"31 Seats available"
3641,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",00:55:00,"05h 10m",06:05:00,4.2,340.00,"33 Seats available"
3642,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Durga Malleswari Travels","A/C Sleeper (2+1)",23:10:00,"06h 15m",05:25:00,4.3,609.00,"14 Seats available"
